Date,Time,Weather,Temp,Rain,Cloud,Pressure,Wind,Gust
10/24/2023,6:00,Cloudy,22 °c,"0.0
mm",69%,1016 mb,6 km/h,11 km/h
10/24/2023,9:00,Partly cloudy,27 °c,"0.0
mm",55%,1017 mb,8 km/h,13 km/h
10/24/2023,12:00,Overcast,31 °c,"0.0
mm",100%,1014 mb,3 km/h,10 km/h
10/24/2023,15:00,Cloudy,31 °c,"0.0
mm",72%,1011 mb,6 km/h,8 km/h
10/24/2023,18:00,Overcast,27 °c,"0.0
mm",100%,1013 mb,12 km/h,14 km/h
10/24/2023,21:00,Overcast,26 °c,"0.0
mm",100%,1015 mb,8 km/h,12 km/h
10/25/2023,0:00,Overcast,25 °c,"0.0
mm",100%,1015 mb,5 km/h,8 km/h
10/25/2023,3:00,Overcast,24 °c,"0.0
mm",100%,1014 mb,1 km/h,2 km/h
10/25/2023,6:00,Overcast,24 °c,"0.0
mm",100%,1014 mb,3 km/h,4 km/h
10/25/2023,9:00,Overcast,27 °c,"0.0
mm",100%,1016 mb,5 km/h,11 km/h
10/25/2023,12:00,Overcast,30 °c,"0.0
mm",100%,1014 mb,4 km/h,10 km/h
10/25/2023,15:00,Cloudy,30 °c,"0.0
mm",81%,1011 mb,8 km/h,10 km/h
10/25/2023,18:00,Partly cloudy,27 °c,"0.0
mm",50%,1012 mb,10 km/h,16 km/h
10/25/2023,21:00,Cloudy,26 °c,"0.0
mm",65%,1014 mb,8 km/h,12 km/h
10/26/2023,0:00,Cloudy,25 °c,"0.0
mm",75%,1013 mb,8 km/h,13 km/h
10/26/2023,3:00,Overcast,25 °c,"0.0
mm",90%,1012 mb,5 km/h,7 km/h
10/26/2023,6:00,Cloudy,24 °c,"0.0
mm",68%,1013 mb,5 km/h,8 km/h
10/26/2023,9:00,Overcast,28 °c,"0.0
mm",93%,1015 mb,6 km/h,7 km/h
10/26/2023,12:00,Cloudy,32 °c,"0.0
mm",84%,1013 mb,9 km/h,15 km/h
10/26/2023,15:00,Cloudy,31 °c,"0.0
mm",79%,1009 mb,12 km/h,15 km/h
10/26/2023,18:00,Cloudy,29 °c,"0.0
mm",76%,1010 mb,12 km/h,18 km/h
10/26/2023,21:00,Partly cloudy,26 °c,"0.0
mm",57%,1013 mb,11 km/h,17 km/h
10/27/2023,0:00,Partly cloudy,25 °c,"0.0
mm",43%,1013 mb,10 km/h,15 km/h
10/27/2023,3:00,Partly cloudy,25 °c,"0.0
mm",35%,1011 mb,6 km/h,10 km/h
10/27/2023,6:00,Partly cloudy,23 °c,"0.0
mm",52%,1012 mb,4 km/h,6 km/h
10/27/2023,9:00,Cloudy,28 °c,"0.0
mm",62%,1014 mb,5 km/h,10 km/h
10/27/2023,12:00,Overcast,32 °c,"0.0
mm",91%,1011 mb,7 km/h,14 km/h
10/27/2023,15:00,Cloudy,30 °c,"0.0
mm",76%,1008 mb,14 km/h,19 km/h
10/27/2023,18:00,Partly cloudy,28 °c,"0.0
mm",58%,1010 mb,15 km/h,18 km/h
10/27/2023,21:00,Partly cloudy,26 °c,"0.0
mm",52%,1013 mb,13 km/h,19 km/h
10/28/2023,0:00,Partly cloudy,26 °c,"0.0
mm",46%,1012 mb,9 km/h,14 km/h
10/28/2023,3:00,Moderate or heavy rain shower,26 °c,"1.9
mm",83%,1011 mb,5 km/h,13 km/h
10/28/2023,6:00,Cloudy,25 °c,"0.0
mm",72%,1013 mb,5 km/h,13 km/h
10/28/2023,9:00,Patchy rain possible,28 °c,"0.1
mm",50%,1015 mb,12 km/h,18 km/h
10/28/2023,12:00,Patchy rain possible,29 °c,"0.1
mm",76%,1012 mb,9 km/h,19 km/h
10/28/2023,15:00,Overcast,28 °c,"0.0
mm",94%,1010 mb,9 km/h,17 km/h
10/28/2023,18:00,Overcast,26 °c,"0.0
mm",100%,1012 mb,8 km/h,17 km/h
10/28/2023,21:00,Moderate or heavy rain shower,24 °c,"5.5
mm",100%,1014 mb,12 km/h,19 km/h
10/29/2023,0:00,Patchy rain possible,25 °c,"0.3
mm",84%,1014 mb,5 km/h,12 km/h
10/29/2023,3:00,Moderate or heavy rain shower,23 °c,"1.5
mm",91%,1013 mb,10 km/h,16 km/h
10/29/2023,6:00,Moderate rain at times,22 °c,"0.6
mm",100%,1015 mb,11 km/h,17 km/h
10/29/2023,9:00,Overcast,24 °c,"0.0
mm",100%,1017 mb,10 km/h,14 km/h
10/29/2023,12:00,Patchy rain possible,24 °c,"0.1
mm",100%,1015 mb,10 km/h,21 km/h
10/29/2023,15:00,Patchy rain possible,24 °c,"0.1
mm",100%,1014 mb,13 km/h,21 km/h
10/29/2023,18:00,Patchy rain possible,23 °c,"0.2
mm",100%,1015 mb,9 km/h,13 km/h
10/29/2023,21:00,Overcast,23 °c,"0.0
mm",100%,1017 mb,9 km/h,14 km/h
10/30/2023,0:00,Overcast,22 °c,"0.0
mm",100%,1017 mb,8 km/h,12 km/h
10/30/2023,3:00,Overcast,23 °c,"0.0
mm",100%,1016 mb,8 km/h,16 km/h
10/30/2023,6:00,Overcast,23 °c,"0.0
mm",100%,1017 mb,8 km/h,13 km/h
10/30/2023,9:00,Overcast,24 °c,"0.0
mm",100%,1019 mb,11 km/h,20 km/h
10/30/2023,12:00,Overcast,25 °c,"0.0
mm",100%,1017 mb,12 km/h,16 km/h
10/30/2023,15:00,Overcast,26 °c,"0.0
mm",95%,1015 mb,11 km/h,15 km/h
10/30/2023,18:00,Overcast,24 °c,"0.0
mm",100%,1017 mb,9 km/h,14 km/h
10/30/2023,21:00,Cloudy,23 °c,"0.0
mm",83%,1018 mb,10 km/h,16 km/h
10/31/2023,0:00,Overcast,24 °c,"0.0
mm",88%,1017 mb,6 km/h,9 km/h
10/31/2023,3:00,Cloudy,23 °c,"0.0
mm",73%,1016 mb,2 km/h,3 km/h
10/31/2023,6:00,Partly cloudy,23 °c,"0.0
mm",36%,1018 mb,8 km/h,13 km/h
10/31/2023,9:00,Partly cloudy,26 °c,"0.0
mm",30%,1020 mb,11 km/h,19 km/h
10/31/2023,12:00,Partly cloudy,29 °c,"0.0
mm",31%,1017 mb,10 km/h,18 km/h
10/31/2023,15:00,Partly cloudy,30 °c,"0.0
mm",40%,1014 mb,8 km/h,15 km/h
10/31/2023,18:00,Cloudy,27 °c,"0.0
mm",64%,1016 mb,13 km/h,15 km/h
10/31/2023,21:00,Overcast,25 °c,"0.0
mm",87%,1018 mb,8 km/h,11 km/h
11/1/2023,0:00,Cloudy,23 °c,"0.0
mm",81%,1017 mb,9 km/h,15 km/h
11/1/2023,3:00,Cloudy,23 °c,"0.0
mm",70%,1016 mb,8 km/h,12 km/h
11/1/2023,6:00,Partly cloudy,22 °c,"0.0
mm",32%,1018 mb,6 km/h,9 km/h
11/1/2023,9:00,Cloudy,27 °c,"0.0
mm",71%,1019 mb,6 km/h,11 km/h
11/1/2023,12:00,Overcast,29 °c,"0.0
mm",99%,1016 mb,5 km/h,11 km/h
11/1/2023,15:00,Partly cloudy,30 °c,"0.0
mm",58%,1013 mb,8 km/h,9 km/h
11/1/2023,18:00,Cloudy,27 °c,"0.0
mm",81%,1014 mb,12 km/h,16 km/h
11/1/2023,21:00,Cloudy,25 °c,"0.0
mm",74%,1016 mb,12 km/h,17 km/h
11/2/2023,0:00,Clear,24 °c,"0.0
mm",10%,1015 mb,12 km/h,18 km/h
11/2/2023,3:00,Clear,23 °c,"0.0
mm",6%,1014 mb,8 km/h,13 km/h
11/2/2023,6:00,Sunny,22 °c,"0.0
mm",15%,1015 mb,6 km/h,11 km/h
11/2/2023,9:00,Partly cloudy,26 °c,"0.0
mm",55%,1016 mb,7 km/h,8 km/h
11/2/2023,12:00,Cloudy,30 °c,"0.0
mm",81%,1013 mb,9 km/h,10 km/h
11/2/2023,15:00,Partly cloudy,31 °c,"0.0
mm",32%,1010 mb,11 km/h,13 km/h
11/2/2023,18:00,Partly cloudy,27 °c,"0.0
mm",39%,1011 mb,13 km/h,20 km/h
11/2/2023,21:00,Clear,25 °c,"0.0
mm",25%,1013 mb,14 km/h,21 km/h
11/3/2023,0:00,Partly cloudy,24 °c,"0.0
mm",60%,1013 mb,11 km/h,16 km/h
11/3/2023,3:00,Cloudy,24 °c,"0.0
mm",83%,1011 mb,6 km/h,10 km/h
11/3/2023,6:00,Overcast,23 °c,"0.0
mm",100%,1012 mb,3 km/h,4 km/h
11/3/2023,9:00,Overcast,26 °c,"0.0
mm",97%,1013 mb,2 km/h,10 km/h
11/3/2023,12:00,Cloudy,29 °c,"0.0
mm",78%,1011 mb,8 km/h,14 km/h
11/3/2023,15:00,Overcast,30 °c,"0.0
mm",89%,1008 mb,8 km/h,15 km/h
11/3/2023,18:00,Partly cloudy,28 °c,"0.0
mm",25%,1008 mb,11 km/h,18 km/h
11/3/2023,21:00,Partly cloudy,26 °c,"0.0
mm",54%,1011 mb,15 km/h,23 km/h
11/4/2023,0:00,Cloudy,25 °c,"0.0
mm",71%,1011 mb,12 km/h,19 km/h
11/4/2023,3:00,Partly cloudy,24 °c,"0.0
mm",56%,1010 mb,8 km/h,13 km/h
11/4/2023,6:00,Cloudy,24 °c,"0.0
mm",72%,1011 mb,6 km/h,11 km/h
11/4/2023,9:00,Patchy rain possible,28 °c,"0.3
mm",100%,1012 mb,13 km/h,16 km/h
11/4/2023,12:00,Overcast,30 °c,"0.0
mm",88%,1010 mb,17 km/h,24 km/h
11/4/2023,15:00,Patchy rain possible,29 °c,"0.1
mm",83%,1008 mb,18 km/h,26 km/h
11/4/2023,18:00,Clear,27 °c,"0.0
mm",21%,1009 mb,15 km/h,23 km/h
11/4/2023,21:00,Partly cloudy,26 °c,"0.0
mm",37%,1011 mb,16 km/h,24 km/h
11/5/2023,0:00,Cloudy,25 °c,"0.0
mm",73%,1011 mb,12 km/h,17 km/h
11/5/2023,3:00,Cloudy,25 °c,"0.0
mm",72%,1010 mb,11 km/h,17 km/h
11/5/2023,6:00,Overcast,24 °c,"0.0
mm",88%,1011 mb,9 km/h,14 km/h
11/5/2023,9:00,Overcast,28 °c,"0.0
mm",99%,1013 mb,14 km/h,22 km/h
11/5/2023,12:00,Cloudy,31 °c,"0.0
mm",63%,1011 mb,15 km/h,24 km/h
11/5/2023,15:00,Overcast,31 °c,"0.0
mm",100%,1009 mb,15 km/h,21 km/h
11/5/2023,18:00,Partly cloudy,29 °c,"0.0
mm",57%,1010 mb,16 km/h,21 km/h
11/5/2023,21:00,Partly cloudy,26 °c,"0.0
mm",39%,1013 mb,14 km/h,20 km/h
11/6/2023,0:00,Partly cloudy,25 °c,"0.0
mm",50%,1013 mb,12 km/h,18 km/h
11/6/2023,3:00,Cloudy,25 °c,"0.0
mm",64%,1012 mb,8 km/h,12 km/h
11/6/2023,6:00,Overcast,24 °c,"0.0
mm",100%,1014 mb,6 km/h,11 km/h
11/6/2023,9:00,Patchy rain possible,27 °c,"0.3
mm",100%,1016 mb,9 km/h,14 km/h
11/6/2023,12:00,Patchy rain possible,29 °c,"0.1
mm",71%,1013 mb,8 km/h,15 km/h
11/6/2023,15:00,Moderate rain at times,30 °c,"0.7
mm",82%,1011 mb,9 km/h,19 km/h
11/6/2023,18:00,Moderate or heavy rain shower,25 °c,"4.0
mm",100%,1013 mb,9 km/h,24 km/h
11/6/2023,21:00,Patchy rain possible,24 °c,"0.1
mm",98%,1016 mb,10 km/h,15 km/h
11/7/2023,0:00,Overcast,23 °c,"0.0
mm",100%,1016 mb,8 km/h,14 km/h
11/7/2023,3:00,Cloudy,23 °c,"0.0
mm",61%,1015 mb,8 km/h,12 km/h
11/7/2023,6:00,Overcast,23 °c,"0.0
mm",100%,1015 mb,6 km/h,13 km/h
11/7/2023,9:00,Overcast,24 °c,"0.0
mm",100%,1017 mb,8 km/h,14 km/h
11/7/2023,12:00,Cloudy,25 °c,"0.0
mm",77%,1015 mb,6 km/h,13 km/h
11/7/2023,15:00,Cloudy,26 °c,"0.0
mm",60%,1012 mb,5 km/h,10 km/h
11/7/2023,18:00,Overcast,25 °c,"0.0
mm",86%,1013 mb,9 km/h,10 km/h
11/7/2023,21:00,Cloudy,24 °c,"0.0
mm",61%,1015 mb,6 km/h,11 km/h
11/8/2023,0:00,Overcast,23 °c,"0.0
mm",85%,1014 mb,6 km/h,7 km/h
11/8/2023,3:00,Overcast,22 °c,"0.0
mm",100%,1013 mb,5 km/h,8 km/h
11/8/2023,6:00,Overcast,23 °c,"0.0
mm",98%,1013 mb,5 km/h,8 km/h
11/8/2023,9:00,Cloudy,25 °c,"0.0
mm",74%,1015 mb,5 km/h,10 km/h
11/8/2023,12:00,Cloudy,28 °c,"0.0
mm",81%,1012 mb,7 km/h,8 km/h
11/8/2023,15:00,Cloudy,30 °c,"0.0
mm",74%,1009 mb,7 km/h,9 km/h
11/8/2023,18:00,Cloudy,28 °c,"0.0
mm",62%,1010 mb,12 km/h,14 km/h
11/8/2023,21:00,Partly cloudy,26 °c,"0.0
mm",32%,1013 mb,13 km/h,19 km/h
11/9/2023,0:00,Partly cloudy,25 °c,"0.0
mm",56%,1012 mb,10 km/h,15 km/h
11/9/2023,3:00,Partly cloudy,24 °c,"0.0
mm",58%,1011 mb,6 km/h,9 km/h
11/9/2023,6:00,Cloudy,24 °c,"0.0
mm",77%,1012 mb,5 km/h,9 km/h
11/9/2023,9:00,Cloudy,27 °c,"0.0
mm",85%,1014 mb,8 km/h,14 km/h
11/9/2023,12:00,Partly cloudy,31 °c,"0.0
mm",57%,1011 mb,10 km/h,16 km/h
11/9/2023,15:00,Cloudy,31 °c,"0.0
mm",82%,1009 mb,13 km/h,17 km/h
11/9/2023,18:00,Cloudy,29 °c,"0.0
mm",77%,1010 mb,12 km/h,19 km/h
11/9/2023,21:00,Clear,26 °c,"0.0
mm",22%,1013 mb,15 km/h,22 km/h
11/10/2023,0:00,Partly cloudy,25 °c,"0.0
mm",56%,1013 mb,11 km/h,17 km/h
11/10/2023,3:00,Overcast,25 °c,"0.0
mm",91%,1012 mb,9 km/h,14 km/h
11/10/2023,6:00,Overcast,25 °c,"0.0
mm",96%,1013 mb,8 km/h,12 km/h
11/10/2023,9:00,Overcast,27 °c,"0.0
mm",100%,1015 mb,11 km/h,14 km/h
11/10/2023,12:00,Overcast,30 °c,"0.0
mm",96%,1013 mb,10 km/h,18 km/h
11/10/2023,15:00,Patchy rain possible,31 °c,"0.2
mm",76%,1010 mb,14 km/h,18 km/h
11/10/2023,18:00,Partly cloudy,28 °c,"0.0
mm",30%,1012 mb,13 km/h,21 km/h
11/10/2023,21:00,Partly cloudy,26 °c,"0.0
mm",28%,1014 mb,14 km/h,21 km/h
11/11/2023,0:00,Partly cloudy,25 °c,"0.0
mm",39%,1014 mb,12 km/h,18 km/h
11/11/2023,3:00,Overcast,25 °c,"0.0
mm",88%,1013 mb,10 km/h,16 km/h
11/11/2023,6:00,Cloudy,24 °c,"0.0
mm",77%,1015 mb,7 km/h,11 km/h
11/11/2023,9:00,Patchy rain possible,28 °c,"0.1
mm",75%,1016 mb,11 km/h,16 km/h
11/11/2023,12:00,Patchy rain possible,32 °c,"0.1
mm",89%,1014 mb,11 km/h,17 km/h
11/11/2023,15:00,Partly cloudy,32 °c,"0.0
mm",51%,1011 mb,13 km/h,17 km/h
11/11/2023,18:00,Cloudy,29 °c,"0.0
mm",75%,1013 mb,13 km/h,22 km/h
11/11/2023,21:00,Overcast,26 °c,"0.0
mm",88%,1016 mb,15 km/h,22 km/h
11/12/2023,0:00,Cloudy,25 °c,"0.0
mm",73%,1016 mb,9 km/h,14 km/h
11/12/2023,3:00,Moderate rain at times,25 °c,"0.7
mm",84%,1015 mb,7 km/h,12 km/h
11/12/2023,6:00,Patchy rain possible,24 °c,"0.3
mm",58%,1017 mb,8 km/h,14 km/h
11/12/2023,9:00,Moderate rain at times,26 °c,"0.8
mm",62%,1018 mb,11 km/h,13 km/h
11/12/2023,12:00,Overcast,29 °c,"0.0
mm",96%,1016 mb,15 km/h,22 km/h
11/12/2023,15:00,Patchy rain possible,28 °c,"0.1
mm",100%,1015 mb,18 km/h,29 km/h
11/12/2023,18:00,Heavy rain at times,25 °c,"1.1
mm",100%,1017 mb,14 km/h,28 km/h
11/12/2023,21:00,Patchy rain possible,23 °c,"0.2
mm",100%,1020 mb,18 km/h,24 km/h
11/13/2023,0:00,Overcast,20 °c,"0.0
mm",100%,1020 mb,17 km/h,27 km/h
11/13/2023,3:00,Moderate rain at times,19 °c,"0.9
mm",100%,1020 mb,16 km/h,25 km/h
11/13/2023,6:00,Patchy rain possible,17 °c,"0.3
mm",100%,1021 mb,15 km/h,21 km/h
11/13/2023,9:00,Moderate rain at times,18 °c,"0.6
mm",100%,1024 mb,19 km/h,29 km/h
11/13/2023,12:00,Moderate or heavy rain shower,16 °c,"2.1
mm",100%,1023 mb,21 km/h,33 km/h
11/13/2023,15:00,Patchy rain possible,16 °c,"0.3
mm",100%,1022 mb,21 km/h,28 km/h
11/13/2023,18:00,Overcast,16 °c,"0.0
mm",100%,1023 mb,15 km/h,21 km/h
11/13/2023,21:00,Overcast,15 °c,"0.0
mm",100%,1025 mb,12 km/h,20 km/h
11/14/2023,0:00,Overcast,16 °c,"0.0
mm",100%,1024 mb,10 km/h,19 km/h
11/14/2023,3:00,Overcast,16 °c,"0.0
mm",100%,1023 mb,8 km/h,16 km/h
11/14/2023,6:00,Overcast,16 °c,"0.0
mm",100%,1023 mb,8 km/h,17 km/h
11/14/2023,9:00,Overcast,17 °c,"0.0
mm",100%,1025 mb,11 km/h,19 km/h
11/14/2023,12:00,Overcast,18 °c,"0.0
mm",100%,1022 mb,8 km/h,15 km/h
11/14/2023,15:00,Overcast,19 °c,"0.0
mm",97%,1020 mb,7 km/h,14 km/h
11/14/2023,18:00,Overcast,19 °c,"0.0
mm",100%,1020 mb,5 km/h,8 km/h
11/14/2023,21:00,Overcast,19 °c,"0.0
mm",100%,1022 mb,4 km/h,6 km/h
11/15/2023,0:00,Overcast,19 °c,"0.0
mm",100%,1021 mb,2 km/h,3 km/h
11/15/2023,3:00,Overcast,18 °c,"0.0
mm",100%,1020 mb,5 km/h,8 km/h
11/15/2023,6:00,Overcast,18 °c,"0.0
mm",100%,1020 mb,5 km/h,8 km/h
11/15/2023,9:00,Overcast,21 °c,"0.0
mm",100%,1022 mb,5 km/h,11 km/h
11/15/2023,12:00,Overcast,23 °c,"0.0
mm",100%,1020 mb,5 km/h,10 km/h
11/15/2023,15:00,Overcast,23 °c,"0.0
mm",100%,1017 mb,7 km/h,9 km/h
11/15/2023,18:00,Overcast,22 °c,"0.0
mm",100%,1019 mb,4 km/h,5 km/h
11/15/2023,21:00,Overcast,21 °c,"0.0
mm",100%,1021 mb,8 km/h,11 km/h
11/16/2023,0:00,Overcast,21 °c,"0.0
mm",100%,1022 mb,12 km/h,16 km/h
11/16/2023,3:00,Moderate rain at times,20 °c,"0.5
mm",100%,1023 mb,21 km/h,29 km/h
11/16/2023,6:00,Patchy rain possible,18 °c,"0.1
mm",100%,1025 mb,26 km/h,37 km/h
11/16/2023,9:00,Overcast,18 °c,"0.0
mm",100%,1028 mb,27 km/h,39 km/h
11/16/2023,12:00,Cloudy,19 °c,"0.0
mm",73%,1028 mb,25 km/h,37 km/h
11/16/2023,15:00,Partly cloudy,21 °c,"0.0
mm",60%,1026 mb,21 km/h,35 km/h
11/16/2023,18:00,Overcast,19 °c,"0.0
mm",100%,1027 mb,15 km/h,23 km/h
11/16/2023,21:00,Cloudy,19 °c,"0.0
mm",74%,1029 mb,16 km/h,25 km/h
11/17/2023,0:00,Partly cloudy,18 °c,"0.0
mm",53%,1028 mb,12 km/h,19 km/h
11/17/2023,3:00,Partly cloudy,16 °c,"0.0
mm",44%,1026 mb,10 km/h,17 km/h
11/17/2023,6:00,Partly cloudy,15 °c,"0.0
mm",29%,1027 mb,9 km/h,16 km/h
11/17/2023,9:00,Sunny,20 °c,"0.0
mm",22%,1028 mb,14 km/h,16 km/h
11/17/2023,12:00,Sunny,24 °c,"0.0
mm",19%,1025 mb,13 km/h,23 km/h
11/17/2023,15:00,Sunny,26 °c,"0.0
mm",20%,1021 mb,12 km/h,20 km/h
11/17/2023,18:00,Clear,20 °c,"0.0
mm",15%,1022 mb,4 km/h,8 km/h
11/17/2023,21:00,Clear,18 °c,"0.0
mm",15%,1025 mb,7 km/h,13 km/h
11/18/2023,0:00,Clear,17 °c,"0.0
mm",5%,1024 mb,5 km/h,10 km/h
11/18/2023,3:00,Clear,15 °c,"0.0
mm",4%,1022 mb,6 km/h,12 km/h
11/18/2023,6:00,Clear,14 °c,"0.0
mm",6%,1023 mb,8 km/h,15 km/h
11/18/2023,9:00,Sunny,20 °c,"0.0
mm",5%,1025 mb,9 km/h,15 km/h
11/18/2023,12:00,Sunny,24 °c,"0.0
mm",6%,1022 mb,10 km/h,17 km/h
11/18/2023,15:00,Sunny,25 °c,"0.0
mm",8%,1020 mb,8 km/h,10 km/h
11/18/2023,18:00,Clear,22 °c,"0.0
mm",12%,1021 mb,4 km/h,7 km/h
11/18/2023,21:00,Clear,18 °c,"0.0
mm",9%,1023 mb,10 km/h,17 km/h
11/19/2023,0:00,Clear,17 °c,"0.0
mm",25%,1022 mb,8 km/h,14 km/h
11/19/2023,3:00,Partly cloudy,17 °c,"0.0
mm",31%,1022 mb,4 km/h,7 km/h
11/19/2023,6:00,Partly cloudy,16 °c,"0.0
mm",29%,1022 mb,3 km/h,6 km/h
11/19/2023,9:00,Partly cloudy,21 °c,"0.0
mm",30%,1023 mb,5 km/h,11 km/h
11/19/2023,12:00,Sunny,25 °c,"0.0
mm",16%,1020 mb,5 km/h,12 km/h
11/19/2023,15:00,Sunny,26 °c,"0.0
mm",14%,1017 mb,3 km/h,8 km/h
11/19/2023,18:00,Clear,23 °c,"0.0
mm",15%,1018 mb,2 km/h,3 km/h
11/19/2023,21:00,Clear,21 °c,"0.0
mm",18%,1020 mb,5 km/h,9 km/h
11/20/2023,0:00,Clear,19 °c,"0.0
mm",13%,1020 mb,6 km/h,11 km/h
11/20/2023,3:00,Clear,16 °c,"0.0
mm",15%,1018 mb,2 km/h,4 km/h
11/20/2023,6:00,Clear,15 °c,"0.0
mm",19%,1020 mb,6 km/h,10 km/h
11/20/2023,9:00,Sunny,21 °c,"0.0
mm",20%,1021 mb,6 km/h,11 km/h
11/20/2023,12:00,Sunny,25 °c,"0.0
mm",14%,1018 mb,3 km/h,11 km/h
11/20/2023,15:00,Sunny,27 °c,"0.0
mm",10%,1015 mb,4 km/h,5 km/h
11/20/2023,18:00,Clear,22 °c,"0.0
mm",4%,1016 mb,5 km/h,9 km/h
11/20/2023,21:00,Clear,20 °c,"0.0
mm",0%,1019 mb,13 km/h,16 km/h
11/21/2023,0:00,Clear,18 °c,"0.0
mm",2%,1018 mb,9 km/h,15 km/h
11/21/2023,3:00,Clear,17 °c,"0.0
mm",0%,1017 mb,6 km/h,11 km/h
11/21/2023,6:00,Clear,16 °c,"0.0
mm",2%,1018 mb,3 km/h,6 km/h
11/21/2023,9:00,Sunny,21 °c,"0.0
mm",3%,1019 mb,3 km/h,7 km/h
11/21/2023,12:00,Sunny,26 °c,"0.0
mm",3%,1015 mb,8 km/h,9 km/h
11/21/2023,15:00,Sunny,26 °c,"0.0
mm",8%,1012 mb,12 km/h,14 km/h
11/21/2023,18:00,Clear,22 °c,"0.0
mm",9%,1013 mb,17 km/h,19 km/h
11/21/2023,21:00,Clear,21 °c,"0.0
mm",10%,1014 mb,13 km/h,19 km/h
11/22/2023,0:00,Clear,19 °c,"0.0
mm",20%,1015 mb,8 km/h,13 km/h
11/22/2023,3:00,Cloudy,18 °c,"0.0
mm",67%,1014 mb,6 km/h,10 km/h
11/22/2023,6:00,Overcast,17 °c,"0.0
mm",90%,1016 mb,5 km/h,9 km/h
11/22/2023,9:00,Patchy rain possible,21 °c,"0.1
mm",99%,1017 mb,6 km/h,8 km/h
11/22/2023,12:00,Patchy rain possible,23 °c,"0.1
mm",68%,1015 mb,10 km/h,11 km/h
11/22/2023,15:00,Partly cloudy,25 °c,"0.0
mm",33%,1013 mb,7 km/h,9 km/h
11/22/2023,18:00,Partly cloudy,23 °c,"0.0
mm",47%,1014 mb,7 km/h,11 km/h
11/22/2023,21:00,Partly cloudy,21 °c,"0.0
mm",48%,1016 mb,5 km/h,7 km/h
11/23/2023,0:00,Overcast,20 °c,"0.0
mm",100%,1016 mb,8 km/h,13 km/h
11/23/2023,3:00,Cloudy,19 °c,"0.0
mm",70%,1016 mb,9 km/h,13 km/h
11/23/2023,6:00,Partly cloudy,19 °c,"0.0
mm",55%,1016 mb,9 km/h,14 km/h
11/23/2023,9:00,Partly cloudy,21 °c,"0.0
mm",32%,1018 mb,12 km/h,16 km/h
11/23/2023,12:00,Partly cloudy,25 °c,"0.0
mm",46%,1016 mb,9 km/h,11 km/h
11/23/2023,15:00,Sunny,27 °c,"0.0
mm",22%,1014 mb,4 km/h,10 km/h
11/23/2023,18:00,Partly cloudy,24 °c,"0.0
mm",26%,1015 mb,3 km/h,9 km/h
11/23/2023,21:00,Partly cloudy,22 °c,"0.0
mm",45%,1017 mb,8 km/h,14 km/h
11/24/2023,0:00,Cloudy,22 °c,"0.0
mm",84%,1017 mb,3 km/h,5 km/h
11/24/2023,3:00,Overcast,21 °c,"0.0
mm",93%,1016 mb,4 km/h,6 km/h
11/24/2023,6:00,Patchy rain possible,21 °c,"0.1
mm",86%,1017 mb,5 km/h,8 km/h
11/24/2023,9:00,Cloudy,24 °c,"0.0
mm",77%,1020 mb,5 km/h,12 km/h
11/24/2023,12:00,Patchy rain possible,27 °c,"0.2
mm",78%,1018 mb,6 km/h,14 km/h
11/24/2023,15:00,Overcast,28 °c,"0.0
mm",88%,1015 mb,5 km/h,11 km/h
11/24/2023,18:00,Cloudy,25 °c,"0.0
mm",82%,1017 mb,15 km/h,18 km/h
11/24/2023,21:00,Overcast,24 °c,"0.0
mm",100%,1019 mb,13 km/h,19 km/h
11/25/2023,0:00,Cloudy,22 °c,"0.0
mm",63%,1018 mb,9 km/h,14 km/h
11/25/2023,3:00,Cloudy,21 °c,"0.0
mm",78%,1017 mb,9 km/h,9 km/h
11/25/2023,6:00,Overcast,20 °c,"0.0
mm",89%,1019 mb,7 km/h,11 km/h
11/25/2023,9:00,Partly cloudy,24 °c,"0.0
mm",33%,1020 mb,11 km/h,14 km/h
11/25/2023,12:00,Partly cloudy,28 °c,"0.0
mm",59%,1018 mb,10 km/h,11 km/h
11/25/2023,15:00,Cloudy,26 °c,"0.0
mm",68%,1016 mb,15 km/h,21 km/h
11/25/2023,18:00,Clear,24 °c,"0.0
mm",21%,1017 mb,11 km/h,17 km/h
11/25/2023,21:00,Cloudy,22 °c,"0.0
mm",81%,1019 mb,12 km/h,19 km/h
11/26/2023,0:00,Partly cloudy,20 °c,"0.0
mm",56%,1019 mb,6 km/h,9 km/h
11/26/2023,3:00,Overcast,21 °c,"0.0
mm",100%,1018 mb,3 km/h,4 km/h
11/26/2023,6:00,Overcast,21 °c,"0.0
mm",96%,1019 mb,6 km/h,9 km/h
11/26/2023,9:00,Overcast,22 °c,"0.0
mm",100%,1021 mb,7 km/h,10 km/h
11/26/2023,12:00,Overcast,24 °c,"0.0
mm",100%,1019 mb,3 km/h,12 km/h
11/26/2023,15:00,Partly cloudy,25 °c,"0.0
mm",41%,1017 mb,6 km/h,14 km/h
11/26/2023,18:00,Partly cloudy,22 °c,"0.0
mm",46%,1018 mb,8 km/h,12 km/h
11/26/2023,21:00,Partly cloudy,21 °c,"0.0
mm",55%,1019 mb,6 km/h,11 km/h
11/27/2023,0:00,Partly cloudy,21 °c,"0.0
mm",60%,1019 mb,6 km/h,10 km/h
